context	cell_line	target_gene	shift_percentile	dependency_percentile	endpoint_category	evidence_role	category_interpretation
Jurkat day 7	Jurkat	ALG1	0.2234736218138708		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ALG13	0.3242442205097807		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ALG14	0.17783046828689983		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ALG2	0.7700059276822763		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ALYREF	0.49318316538233553		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ANAPC11	0.45346769413159455		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ANAPC15	0.004149377593360996		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ANKRD11	0.025489033787788974		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ANKRD49	0.36218138707765263		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ANLN	0.4949614700652045		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	AP2M1	0.11499703615886188		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	AQP7	0.11321873147599289		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARCN1	0.1055127445168939		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARF4	0.46413752222880855		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARFRP1	0.34084173088322467		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARGLU1	0.7374036751630113		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARID3A	0.23177237700059278		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARID5B	0.5257854179016005		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARMC6	0.3503260225251926		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARMC7	0.3082394783639597		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARPC3	0.12981624184943688		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ARPC4	0.5317131001778305		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ASCC3	0.7160640189685833		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATF4	0.7984588026081803		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATL2	0.8020154119739182		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP11B	0.6443390634262004		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP5F1A	0.5305275637225845		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP5F1B	0.6899822169531713		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP5ME	0.27385892116182575		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP5MF	0.14167160640189685		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP5PD	0.33313574392412565		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP5PO	0.5524599881446355		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP6V1D	0.7836395969176052		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATP6V1G1	0.6603438055720213		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATR	0.5898043864848844		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ATXN10	0.5785417901600475		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	AURKAIP1	0.7391819798458803		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BAG6	0.7131001778304683		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BANP	0.7379964433906343		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BAP1	0.25429756965026673		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BARD1	0.5453467694131594		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BCL2L1	0.24718435091879076		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BCLAF1	0.6307053941908713		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BCR	0.35684647302904565		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BCS1L	0.5376407824540604		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BET1	0.5595732068761115		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BNIP1	0.4759928867812685		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BOD1L1	0.7000592768227623		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BOP1	0.3141671606401897		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BPTF	0.6129223473621814		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRCA1	0.2548903378778897		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRD2	0.7919383521043272		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRD4	0.4718435091879075		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRD8	0.6716064018968583		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRF1	0.6775340841730884		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRF2	0.6218138707765264		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRIP1	0.3509187907528156		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BRK1	0.44398340248962653		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BTAF1	0.6751630112625964		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BTF3	0.5666864256075874		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BTF3L4	0.022525192649673977		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	BYSL	0.8328393598103142		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	C17orf58	0.0989922940130409		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	C19orf53	0.3147599288678127		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	C1D	0.5245998814463545		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	C1QTNF4	0.25844694724362777		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	C6orf15	0.36040308239478364		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	C9orf78	0.24007113218731477		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CA5A	0.12388855957320688		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CACNB3	0.024303497332542976		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CADM4	0.02074688796680498		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CALR	0.5566093657379965		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CAPZB	0.6656787196206283		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CAST	0.5056312981624185		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CBLN1	0.37225844694724364		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CCAR1	0.5732068761114404		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CCDC137	0.2868998221695317		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CCDC144A	0.17368109069353882		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CCDC59	0.5518672199170125		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	CCDC78	0.06342620035566093		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
