pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
Nucleotide Excision Repair R-HSA-5696398	-0.399252129725262	-0.904725683055821	0.668720503408495	0.870009657682415	0.0141401932440072	107	108	down	PARP1;RUVBL1;PCNA;POLD2;USP7;RNF111;RPS27A;COPS4;POLR1B;POLR2A;POLR2E;INO80;POLE2;HMGN1;SUMO1;RFC5;RAD23B;PIAS1;ACTL6A;RBX1;MNAT1;USP45;ERCC2;TCEA1;POLR2C;POLK;POLR2B;POLR1A;ERCC3;ZNF830;POLR2H;GTF2H3;LRIG3;SLC19A1;CUL4B;PIAS3	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8700096576824152
Nucleotide Salvage R-HSA-8956321	-0.708209569655944	-1.30174207320175	0.119376887617231	0.664422079876907	0.0506476343598228	23	23	down	UPP1;ADK;UCK2;HPRT1;APRT;TK1;ADA	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6644220798769088
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	0.368067429476553	0.85895403736226	0.744749596122779	0.899555310053433	0.0263637904342498	53	53	up	NFKB1;TXNIP;TRAF6;RELA;BIRC2;APP;CASP4;CYLD;IRAK1;PANX1;BIRC3;TAB2;BCL2;MAP3K7;UBE2N;CASP9;NLRC4;PYCARD	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.899555310053433
Nucleotide-like (Purinergic) Receptors R-HSA-418038	-0.582545159397923	-0.99133492670885	0.508502834278093	0.816129831087413	0.0217807587437876	15	16	down	ADORA2B;P2RY2;P2RY14	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8161298310874133
O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214	-0.462350094828978	-0.920571799934208	0.604511278195489	0.855083607346219	0.0175980507101785	38	38	down	THSD7A;ADAMTS6;ADAMTS17;ADAMTSL3;ADAMTS14;ADAMTS3;ADAMTS18;ADAMTSL1;ADAMTS9;ADAMTSL4;ADAMTS13;ADAMTS10;CFP;SPON1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8550836073462184
O-linked Glycosylation Of Mucins R-HSA-913709	-0.527857939796015	-1.11293922752893	0.284344590726961	0.739191970774658	0.0289763754722124	57	59	down	B4GALT5;ST3GAL2;GALNT18;ST3GAL3;GALNT14;GALNT2;B3GNT5;ST3GAL4;B4GALT6;C1GALT1;GCNT1;CHST4;ST3GAL1;GALNT1;ST6GALNAC2;ST6GALNAC3;B3GNT9	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7391919707746591
O-linked Glycosylation R-HSA-5173105	-0.492348847075237	-1.11485897584512	0.250196798740488	0.731484805493779	0.0297253427498778	105	107	down	B4GALT5;ST3GAL2;GALNT18;ST3GAL3;THSD7A;ADAMTS6;GALNT14;GALNT2;B3GALNT2;ADAMTS17;ADAMTSL3;B3GNT5;POMGNT2;ST3GAL4;POMGNT1;B4GALT6;C1GALT1;GCNT1;POMT1;CHST4;ST3GAL1;GALNT1;ST6GALNAC2;ADAMTS14;ST6GALNAC3;ADAMTS3;B3GNT9;ADAMTS18	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7314848054937787
Olfactory Signaling Pathway R-HSA-381753	0.270445945567764	0.800017459157975	1.0	1.0	0.0482553756182689	385	401	up	OR3A2;GNAL;CNGB1;OR2B6;ADCY8;OR3A3;CNGA4;OR4D2;OR2A7;OR5H14;OR10H1;OR7D2;OR2F1;OR1I1;LDB2;OR11G2;OR52I1;OR6J1;OR11A1;OR2L3;OR4C6	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	1.0
Oncogene Induced Senescence R-HSA-2559585	0.487133099819964	1.04431198801248	0.379578886645515	0.784965838917357	0.0370683414687486	33	33	up	ID1;CDKN2D;UBC;RB1;UBB;UBA52;CDKN2C;TNRC6C;CDK4;TP53;E2F3	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.784965838917356
Oncogenic MAPK Signaling R-HSA-6802957	-0.601075282637726	-1.31643469544962	0.0542027789241987	0.513842344201403	0.0712828552644706	77	78	down	MAPK1;FXR1;MARK3;IQGAP1;YWHAB;TLN1;MPRIP;QKI;SND1;ATG7;PPP1CB;AKAP9;TENT4A;LMNA;MAPK3;VCL;BRAF;CNKSR1;CSK;HRAS;ESRP1;MAP3K11;NF1;AGTRAP;MAP2K1;CLCN6;TRIM24	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5138423442014037
Opioid Signaling R-HSA-111885	-0.471373232718593	-1.05056869298018	0.374748962377828	0.784965838917357	0.0231434223848057	88	88	down	MAPK1;PRKCA;PRKAR2A;GNAI3;AHCYL1;GNAQ;ADCY7;PRKAR1B;CREB1;GNB4;GNB1;GNG12;PPP2R1A;PRKACB;GNB5;NBEA;GNAI2;PRKX;GNG10;PPP3R1;GNA11;CALM1;CDK5;PDE4C;PPP2CB	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.784965838917356
Orc1 Removal From Chromatin R-HSA-68949	-0.557960419749883	-1.20678737175434	0.152113459399333	0.671112878296723	0.0411737096254412	69	69	down	PSMC6;PSMD2;PSMA2;PSMD4;PSMA1;PSMD13;PSME4;MCM4;PSMC1;PSMD3;CUL1;RPS27A;PSMB1;PSMB10;PSMA3;PSMD14;PSMD6;PSMD12;MCM6;PSMC3;RBX1;CDC6;PSMC5;MCM5;SEM1;PSME3;MCM3;SKP2;PSMB6;CCNA2;ORC3;CDK2;ORC4;SKP1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6711128782967212
Organelle Biogenesis And Maintenance R-HSA-1852241	-0.444047212729178	-1.08610787795083	0.261047835990888	0.731484805493779	0.026460787768237	269	275	down	TUBB;HSPA9;HSP90AA1;ASAP1;PRKAG2;ATP5F1A;YWHAE;SMOX;PRKCA;NCOR1;TCP1;LIN9;EXOC2;ATP5MC1;DCTN1;RAB8A;DYNC2H1;MICOS10;GLUD1;DYNC1I2;AKAP9;YWHAG;CCT3;PPARA;CCT5;IDH2;NINL;CEP135;ATP5F1D;HAUS8;PPRC1;CEP78;CREB1;HAUS5;TRAF3IP1;SEPTIN2;ATP5MF;HAUS2;DYNC1H1;CHD9;HAUS1;EXOC4;MICOS13;SSNA1;PCNT;DMAC2L;TTC21B;HCFC1;MEF2C;PPP2R1A;PPARGC1B;CEP192;NEDD1;IFT43;CYCS;CEP70;CRTC1;CARM1;RAB11FIP3;PKD1;NPHP1;PLK1;PAFAH1B1;CDK5RAP2;BBIP1;ATP5PF;TFB2M;CEP57;PLK4;MAPK14;CCP110;KIF3A;EXOC1;MTERF1;SSBP1;TBL1X;C2CD3;ATP5MC3;CEP290;IFT140;CEP131;PCM1;NCOA6;APOO;CCT2;IFT80;CHCHD3;CEP76;CLASP1;CSNK1D;WDR19;TWNK;NCOA2;BBS5;TCTN3;TFAM;TBL1XR1;IFT46;ATAT1;TTC30B;ARL13B;SFI1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7314848054937787
Organic Anion Transporters R-HSA-428643	0.605052931388157	1.00421928468533	0.491861288039632	0.814120776450127	0.0281135455123913	10	10	up	SLC17A5;SLC25A10;SLC5A5	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8141207764501265
Organic Cation Transport R-HSA-549127	0.618511950675047	1.02655750671467	0.45930644019816	0.796096715821126	0.0293455520966411	10	10	up	RUNX1;SLC22A4;SLC22A1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7960967158211261
Organic Cation/Anion/Zwitterion Transport R-HSA-549132	0.616464456047673	1.11325542218712	0.337662337662338	0.77695120413567	0.036495439157232	15	15	up	RUNX1;SLC22A4;SLC22A1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.776951204135671
Other Interleukin Signaling R-HSA-449836	0.3667514771717	0.734043482306356	0.889402173913043	0.943124452874234	0.0206855390713868	24	24	up	STXBP2;IL34;CSF1R;STX4;IL10RB;STX1A;CASP3;VAMP2	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9431244528742335
Other Semaphorin Interactions R-HSA-416700	-0.523993972682034	-0.929186725796782	0.583576760791951	0.843625316191619	0.0192550034279576	19	19	down	ITGB1;PLXNA2;PLXNC1;SEMA3E;PLXNA1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.843625316191618
Ovarian Tumor Domain Proteases R-HSA-5689896	-0.444823754149673	-0.885675613763043	0.661654135338346	0.86730459040515	0.01627776617377	38	39	down	VCP;RIPK2;RPS27A;OTUD7B;TRAF3;TNIP1;TNIP2;TRIM25;RNF135;IKBKG;OTUD7A;NOD1;RIPK1;OTUB1;OTUD3;MAVS	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8673045904051505
Oxidative Stress Induced Senescence R-HSA-2559580	-0.438724465704527	-0.936790405396289	0.584239514192911	0.843625316191619	0.0171768746625494	63	93	down	MAP4K4;MAPK1;TFDP2;SUZ12;TNRC6A;RPS27A;MAPK3;TFDP1;MAPKAPK3;MAP3K5;MOV10;CBX4;RING1;RNF2;MAPK14;MDM4;PHC2;PHC3;MDM2;AGO3;AGO4;CBX2	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.843625316191618
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	-0.527965444102449	-1.13086600099298	0.251650976535057	0.731484805493779	0.030892146868861	64	64	down	PSMC6;PSMD2;PSMA2;PSMD4;PSMA1;PSMD13;PSME4;EGLN1;PSMC1;PSMD3;RPS27A;PSMB1;PSMB10;PSMA3;PSMD14;EPAS1;PSMD6;PSMD12;PSMC3;RBX1;PSMC5;SEM1;LIMD1;PSME3	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7314848054937787
P2Y Receptors R-HSA-417957	-0.547747254379025	-0.883116659245814	0.648644009612084	0.865505903879692	0.0185126661813019	11	12	down	P2RY2;P2RY14	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8655059038796927
P75 NTR Receptor-Mediated Signaling R-HSA-193704	-0.382841956874645	-0.858039581281742	0.755635587568361	0.902311223965931	0.0126219811426309	95	95	down	RTN4;YWHAE;RIPK2;PRKCI;ARHGEF7;RPS27A;ARHGDIA;PRPF38B;AATF;ARHGEF3;BEX3;ARHGEF35;TRIO;OBSCN;NGF;ARHGEF2;ARHGEF5;ARHGEF16;APH1A;ARHGEF19;GNA13;PSEN1;APH1B;PRDM4;ARHGEF9;RASGRF2;SQSTM1;PLEKHG5;ITSN1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9023112239659303
PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	-0.650234162894713	-1.17612789553273	0.251962197661381	0.731484805493779	0.0333987805039715	21	21	down	PCNA;POLD2;APEX1;POLR1B;POLE2;RFC5;POLR1A;SLC19A1;POLD3;FEN1;RFC3;POLE	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7314848054937787
PCP/CE Pathway R-HSA-4086400	-0.537879482884996	-1.19879387731949	0.149685366180212	0.671112878296723	0.0406742665845581	88	88	down	SMURF2;PSMC6;AP2B1;PSMD2;PSMA2;PSMD4;PSMA1;PSMD13;CLTC;PRKCA;AP2M1;PSME4;PSMC1;PSMD3;WNT5B;CLTA;RPS27A;PSMB1;PSMB10;PSMA3;PSMD14;PSMD6;FZD7;AP2S1;SMURF1;PSMD12;PSMC3;PSMC5;SEM1;FZD2;PSME3	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6711128782967212
PD-1 Signaling R-HSA-389948	-0.447693393657174	-0.786519804510849	0.782530021385096	0.902311223965931	0.0151478596111895	18	21	down	PTPN11;CSK	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9023112239659303
PECAM1 Interactions R-HSA-210990	-0.473048784319852	-0.77548429739889	0.777268871925361	0.902311223965931	0.0156898723580557	12	12	down	YES1;PTPN11	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9023112239659303
PERK Regulates Gene Expression R-HSA-381042	-0.681452421877717	-1.32034794817164	0.0912863070539419	0.637024477139276	0.0574352925653288	32	32	down	HSPA5;ATF4;KHSRP;HERPUD1;EXOSC7;EXOSC6;EIF2S1;EIF2S3;EIF2S2;CEBPB;ATF3;NFYB;EXOSC5;EXOSC9;EXOSC3	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.637024477139278
PI Metabolism R-HSA-1483255	-0.476016007318854	-1.05131331175796	0.372178406309491	0.784965838917357	0.0235046544101677	82	82	down	PIP4K2A;TNFAIP8;PLEKHA2;MTMR2;MTMR4;RAB4A;PI4KA;INPP4B;PIP4P1;PIKFYVE;RAB5A;SBF1;CLSTN1;MTMR12;MTM1;PIK3CA;RAB14;GDE1;SBF2;ARF3;INPP5F;PLEKHA4;INPP4A;PLEKHA6;MTMR14;INPPL1;MTMR9;SYNJ2	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.784965838917356
PI-3K cascade:FGFR1 R-HSA-5654689	-0.419425137748282	-0.758646088967933	0.819317635752042	0.920165008493084	0.0141006398577516	21	21	down	PTPN11;PIK3CA;FGFR1;FGF1;FRS2	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9201650084930836
PI-3K cascade:FGFR2 R-HSA-5654695	-0.346471809539002	-0.636841058042142	0.964393578127484	0.983781383266719	0.0116174752979293	23	23	down	PTPN11;PIK3CA;FGF1;FRS2	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.983781383266719
PI-3K cascade:FGFR3 R-HSA-5654710	-0.36904050352523	-0.648340290032327	0.940779733508801	0.972230218785985	0.0124837754877274	18	18	down	PTPN11;PIK3CA;FGF1;FRS2	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9722302187859847
PI-3K cascade:FGFR4 R-HSA-5654720	-0.330235589763619	-0.59137229940573	0.979851708575113	0.991836944837517	0.0115882875996984	20	20	down	PTPN11;PIK3CA;FGF1;FRS2;FGFR4;FGF13	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.991836944837517
PI3K Cascade R-HSA-109704	-0.408143807902363	-0.829957348089606	0.75631369073992	0.902311223965931	0.0140837207840071	44	44	down	PDPK1;TRIB3;GAB2;PTPN11;AKT2;PIK3CA;IRS2;FGFR1;FGF1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9023112239659303
PI3K Events In ERBB2 Signaling R-HSA-1963642	-0.62241017362414	-1.07145760369508	0.396968182575379	0.790554020481259	0.0257969111127991	16	16	down	NRG1;EGFR	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7905540204812583
PI3K Events In ERBB4 Signaling R-HSA-1250342	-0.639300266451488	-1.01452280040109	0.495228179767482	0.814120776450127	0.0228316149437101	10	10	down	NRG1;PIK3CA	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8141207764501265
PI3K/AKT Signaling In Cancer R-HSA-2219528	-0.498094739503158	-1.12786979081008	0.232878509577539	0.723574866478886	0.0310613284284266	105	105	down	NRG1;EGFR;PDPK1;RICTOR;MAPKAP1;RHOG;CREB1;AKT1S1;GAB2;PTPN11;TGFA;EPGN;AKT2;CLSTN1;PDGFA;PIK3CA;PRR5;TSC2;MDM2;CDKN1B;IRS2;FGFR1;PDGFB;NR4A1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7235748664788851
PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	-0.476393361292814	-1.07936280273821	0.311058700209644	0.757349845752915	0.0258610368354664	106	106	down	NRG1;EGFR;MAPK1;PIP4K2A;IER3;IL1RAP;RHOG;MAPK3;GAB2;PTPN11;PPP2R1A;TGFA;EPGN;CLSTN1;PDGFA;PIK3CA;IRS2;FGFR1;PDGFB;PIP5K1C;ESR2;FGF1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7573498457529144
PINK1-PRKN Mediated Mitophagy R-HSA-5205685	-0.606341669076086	-1.10630101020576	0.338228252194733	0.77699608177853	0.0278270813660263	22	22	down	TOMM20;VDAC1;TOMM70;TOMM22;RPS27A;TOMM6;TOMM40;TOMM7;MFN2;MTERF3;MFN1	HCC38	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7769960817785304
