ensembl_gene_id	hgnc_symbol	in_k562_13d	in_k562_7d
ENSG00000169155	ZBTB43	True	True
ENSG00000169169	CPT1C	True	True
ENSG00000169174	PCSK9	True	True
ENSG00000169180	XPO6	True	True
ENSG00000169181	GSG1L	True	True
ENSG00000169184	MN1	True	True
ENSG00000169188	APEX2	True	True
ENSG00000169189	NSMCE1	True	True
ENSG00000169193	CCDC126	True	True
ENSG00000169194	IL13	False	True
ENSG00000169203	RP11-231C14.4	False	True
ENSG00000169213	RAB3B	True	True
ENSG00000169217	CD2BP2	True	True
ENSG00000169218	RSPO1	True	True
ENSG00000169220	RGS14	True	True
ENSG00000169221	TBC1D10B	True	True
ENSG00000169223	LMAN2	True	True
ENSG00000169224	GCSAML	True	False
ENSG00000169228	RAB24	True	True
ENSG00000169230	PRELID1	True	True
ENSG00000169231	THBS3	True	True
ENSG00000169239	CA5B	True	True
ENSG00000169241	SLC50A1	True	True
ENSG00000169242	EFNA1	True	True
ENSG00000169245	CXCL10	True	True
ENSG00000169246	NPIPB3	True	True
ENSG00000169247	SH3TC2	True	True
ENSG00000169248	CXCL11	True	True
ENSG00000169249	ZRSR2	True	True
ENSG00000169251	NMD3	True	True
ENSG00000169252	ADRB2	True	True
ENSG00000169255	B3GALNT1	True	True
ENSG00000169258	GPRIN1	True	True
ENSG00000169271	HSPB3	True	True
ENSG00000169282	KCNAB1	True	True
ENSG00000169288	MRPL1	True	True
ENSG00000169291	SHE	True	True
ENSG00000169299	PGM2	True	True
ENSG00000169302	STK32A	True	True
ENSG00000169306	IL1RAPL1	True	True
ENSG00000169314	C22orf15	True	True
ENSG00000169330	KIAA1024	True	True
ENSG00000169347	GP2	True	True
ENSG00000169359	SLC33A1	True	True
ENSG00000169371	SNUPN	True	True
ENSG00000169372	CRADD	True	True
ENSG00000169375	SIN3A	True	True
ENSG00000169379	ARL13B	True	True
ENSG00000169393	ELSPBP1	True	True
ENSG00000169398	PTK2	True	True
ENSG00000169402	RSPH10B2	False	True
ENSG00000169403	PTAFR	True	True
ENSG00000169410	PTPN9	True	True
ENSG00000169413	RNASE6	True	True
ENSG00000169418	NPR1	True	True
ENSG00000169427	KCNK9	True	True
ENSG00000169429	IL8	True	True
ENSG00000169432	SCN9A	True	True
ENSG00000169435	RASSF6	True	True
ENSG00000169439	SDC2	True	True
ENSG00000169442	CD52	True	True
ENSG00000169446	MMGT1	True	True
ENSG00000169490	TM2D2	True	True
ENSG00000169495	HTRA4	True	False
ENSG00000169499	PLEKHA2	True	True
ENSG00000169504	CLIC4	True	True
ENSG00000169508	GPR183	True	True
ENSG00000169515	CCDC8	True	True
ENSG00000169519	METTL15	True	True
ENSG00000169548	ZNF280A	True	True
ENSG00000169551	CT55	True	True
ENSG00000169554	ZEB2	True	True
ENSG00000169564	PCBP1	True	True
ENSG00000169567	HINT1	True	True
ENSG00000169570	DTWD2	True	True
ENSG00000169583	CLIC3	True	True
ENSG00000169592	INO80E	True	True
ENSG00000169598	DFFB	True	True
ENSG00000169599	NFU1	True	True
ENSG00000169604	ANTXR1	True	True
ENSG00000169605	GKN1	False	True
ENSG00000169607	CKAP2L	True	True
ENSG00000169609	C15orf40	True	True
ENSG00000169612	FAM103A1	True	True
ENSG00000169618	PROKR1	False	True
ENSG00000169621	APLF	True	True
ENSG00000169627	BOLA2B	True	True
ENSG00000169629	RGPD8	True	True
ENSG00000169635	HIC2	True	True
ENSG00000169641	LUZP1	True	True
ENSG00000169660	HEXDC	True	True
ENSG00000169679	BUB1	True	True
ENSG00000169682	SPNS1	True	True
ENSG00000169683	LRRC45	True	True
ENSG00000169684	CHRNA5	True	True
ENSG00000169689	STRA13	True	True
ENSG00000169692	AGPAT2	True	True
ENSG00000169696	ASPSCR1	True	True
ENSG00000169704	GP9	True	True
ENSG00000169710	FASN	True	True
ENSG00000169714	CNBP	True	True
ENSG00000169715	MT1E	True	True
ENSG00000169718	DUS1L	True	True
ENSG00000169727	GPS1	True	True
ENSG00000169733	RFNG	True	True
ENSG00000169738	DCXR	True	True
ENSG00000169740	ZNF32	True	True
ENSG00000169750	RAC3	True	True
ENSG00000169752	NRG4	True	True
ENSG00000169756	LIMS1	True	True
ENSG00000169758	C15orf27	True	True
ENSG00000169762	TAPT1	True	True
ENSG00000169764	UGP2	True	True
ENSG00000169783	LINGO1	True	True
ENSG00000169813	HNRNPF	True	True
ENSG00000169814	BTD	True	True
ENSG00000169826	CSGALNACT2	True	True
ENSG00000169855	ROBO1	True	True
ENSG00000169857	AVEN	True	True
ENSG00000169860	P2RY1	True	True
ENSG00000169862	CTNND2	True	False
ENSG00000169871	TRIM56	True	True
ENSG00000169876	MUC17	False	True
ENSG00000169877	AHSP	True	True
ENSG00000169884	WNT10B	True	True
ENSG00000169885	CALML6	True	True
ENSG00000169891	REPS2	True	True
ENSG00000169894	MUC3A	True	True
ENSG00000169895	SYAP1	True	True
ENSG00000169896	ITGAM	True	True
ENSG00000169900	PYDC1	True	True
ENSG00000169902	TPST1	True	True
ENSG00000169905	TOR1AIP2	True	True
ENSG00000169908	TM4SF1	True	True
ENSG00000169914	OTUD3	True	True
ENSG00000169918	OTUD7A	False	True
ENSG00000169919	GUSB	True	True
ENSG00000169925	BRD3	True	True
ENSG00000169926	KLF13	True	True
ENSG00000169946	ZFPM2	True	True
ENSG00000169951	ZNF764	True	True
ENSG00000169955	ZNF747	True	True
ENSG00000169957	ZNF768	True	True
ENSG00000169962	TAS1R3	True	True
ENSG00000169964	TMEM42	True	True
ENSG00000169967	MAP3K2	True	True
ENSG00000169972	PUSL1	True	True
ENSG00000169976	SF3B5	True	True
ENSG00000169981	ZNF35	True	True
ENSG00000169989	TIGD4	True	True
ENSG00000169991	IFFO2	True	True
ENSG00000169992	NLGN2	True	True
ENSG00000169994	MYO7B	True	True
ENSG00000170004	CHD3	True	True
ENSG00000170006	TMEM154	True	True
ENSG00000170011	MYRIP	True	True
ENSG00000170017	ALCAM	True	True
ENSG00000170027	YWHAG	True	True
ENSG00000170035	UBE2E3	True	True
ENSG00000170037	CNTROB	True	True
ENSG00000170043	TRAPPC1	True	True
ENSG00000170049	KCNAB3	True	True
ENSG00000170074	FAM153A	True	True
ENSG00000170075	GPR37L1	True	True
ENSG00000170085	SIMC1	True	True
ENSG00000170088	TMEM192	True	True
ENSG00000170091	NSG2	True	True
ENSG00000170099	SERPINA6	True	False
ENSG00000170100	ZNF778	True	True
ENSG00000170113	NIPA1	True	True
ENSG00000170122	FOXD4	True	True
ENSG00000170142	UBE2E1	True	True
ENSG00000170144	HNRNPA3	True	True
ENSG00000170145	SIK2	True	True
ENSG00000170153	RNF150	True	True
ENSG00000170160	CCDC144A	True	True
ENSG00000170161	RP11-262H14.4	True	True
ENSG00000170166	HOXD4	False	True
ENSG00000170175	CHRNB1	True	True
ENSG00000170180	GYPA	True	True
ENSG00000170185	USP38	True	True
ENSG00000170190	SLC16A5	True	True
ENSG00000170191	NANP	True	True
ENSG00000170209	ANKK1	True	True
ENSG00000170215	FAM27B	False	True
ENSG00000170222	ADPRM	True	True
ENSG00000170231	FABP6	True	True
ENSG00000170234	PWWP2A	True	True
ENSG00000170236	USP50	True	True
ENSG00000170242	USP47	True	True
ENSG00000170248	PDCD6IP	True	True
ENSG00000170260	ZNF212	True	True
ENSG00000170262	MRAP	True	True
ENSG00000170264	FAM161A	True	True
ENSG00000170265	ZNF282	True	True
ENSG00000170266	GLB1	True	True
ENSG00000170270	C14orf142	True	True
ENSG00000170271	FAXDC2	True	True
ENSG00000170275	CRTAP	True	True
ENSG00000170276	HSPB2	True	True
ENSG00000170279	C7orf33	True	True
ENSG00000170289	CNGB3	True	True
ENSG00000170290	SLN	True	True
ENSG00000170291	ELP5	True	True
ENSG00000170293	CMTM8	True	True
ENSG00000170296	GABARAP	True	True
ENSG00000170310	STX8	True	True
ENSG00000170312	CDK1	True	True
ENSG00000170315	UBB	True	True
ENSG00000170322	NFRKB	True	True
ENSG00000170323	FABP4	True	False
ENSG00000170324	FRMPD2	True	True
ENSG00000170325	PRDM10	True	True
ENSG00000170340	B3GNT2	True	True
ENSG00000170345	FOS	True	True
ENSG00000170348	TMED10	True	True
ENSG00000170364	SETMAR	True	True
ENSG00000170365	SMAD1	True	True
ENSG00000170367	CST5	False	True
ENSG00000170369	CST2	True	True
ENSG00000170370	EMX2	True	True
ENSG00000170374	SP7	True	True
ENSG00000170379	FAM115C	True	True
ENSG00000170381	SEMA3E	False	True
ENSG00000170382	LRRN2	True	True
ENSG00000170385	SLC30A1	True	True
ENSG00000170390	DCLK2	True	True
ENSG00000170412	GPRC5C	True	True
ENSG00000170417	TMEM182	True	True
ENSG00000170421	KRT8	True	True
ENSG00000170423	KRT78	True	True
ENSG00000170425	ADORA2B	True	True
ENSG00000170426	SDR9C7	True	True
ENSG00000170430	MGMT	True	False
ENSG00000170439	METTL7B	True	True
ENSG00000170442	KRT86	False	True
ENSG00000170445	HARS	True	True
ENSG00000170448	NFXL1	True	True
ENSG00000170456	DENND5B	True	True
ENSG00000170458	CD14	True	True
ENSG00000170464	DNAJC18	True	True
ENSG00000170469	SPATA24	True	True
ENSG00000170471	RALGAPB	True	True
ENSG00000170473	WIBG	True	True
ENSG00000170476	MZB1	True	True
ENSG00000170482	SLC23A1	True	True
ENSG00000170484	KRT74	False	True
ENSG00000170485	NPAS2	True	True
ENSG00000170486	KRT72	True	True
ENSG00000170500	LONRF2	True	True
ENSG00000170502	NUDT9	True	True
ENSG00000170509	HSD17B13	True	True
ENSG00000170515	PA2G4	True	True
ENSG00000170516	COX7B2	True	True
ENSG00000170522	ELOVL6	True	True
ENSG00000170525	PFKFB3	True	True
ENSG00000170537	TMC7	True	True
ENSG00000170540	ARL6IP1	True	True
ENSG00000170542	SERPINB9	True	True
ENSG00000170545	SMAGP	True	True
ENSG00000170549	IRX1	True	False
ENSG00000170571	EMB	True	True
ENSG00000170579	DLGAP1	True	True
ENSG00000170581	STAT2	True	True
ENSG00000170584	NUDCD2	True	True
ENSG00000170590	LINC00266-3	False	True
ENSG00000170604	IRF2BP1	True	True
ENSG00000170606	HSPA4	True	True
ENSG00000170608	FOXA3	True	True
ENSG00000170615	SLC26A5	True	True
ENSG00000170616	SCRT1	True	True
ENSG00000170619	COMMD5	True	True
ENSG00000170627	GTSF1	True	True
ENSG00000170631	ZNF16	True	True
ENSG00000170632	ARMC10	True	True
ENSG00000170633	RNF34	True	True
ENSG00000170634	ACYP2	True	True
ENSG00000170638	TRABD	True	True
ENSG00000170647	TMEM133	True	True
ENSG00000170653	ATF7	True	True
ENSG00000170667	RASA4B	True	True
ENSG00000170677	SOCS6	True	True
ENSG00000170681	MURC	True	True
ENSG00000170684	ZNF296	True	True
ENSG00000170689	HOXB9	True	True
ENSG00000170727	BOP1	True	True
ENSG00000170734	POLH	True	True
ENSG00000170745	KCNS3	True	True
ENSG00000170748	RBMXL2	True	True
ENSG00000170759	KIF5B	True	True
ENSG00000170775	GPR37	False	True
ENSG00000170776	AKAP13	True	True
ENSG00000170779	CDCA4	True	True
ENSG00000170782	OR10A4	False	True
ENSG00000170788	DYDC1	False	True
ENSG00000170790	OR10A2	False	True
ENSG00000170791	CHCHD7	True	True
ENSG00000170801	HTRA3	True	True
ENSG00000170802	FOXN2	True	True
ENSG00000170803	OR2AG1	True	False
ENSG00000170832	USP32	True	True
ENSG00000170835	CEL	True	True
ENSG00000170836	PPM1D	True	True
ENSG00000170846	AC093323.3	True	True
ENSG00000170852	KBTBD2	True	True
ENSG00000170854	MINA	True	True
ENSG00000170855	TRIAP1	True	True
ENSG00000170860	LSM3	True	True
ENSG00000170866	LILRA3	False	True
ENSG00000170871	KIAA0232	True	True
ENSG00000170873	MTSS1	True	True
ENSG00000170876	TMEM43	True	True
ENSG00000170881	RNF139	True	True
ENSG00000170889	RPS9	True	True
ENSG00000170890	PLA2G1B	True	False
ENSG00000170891	CYTL1	True	True
ENSG00000170892	TSEN34	True	True
ENSG00000170893	TRH	False	True
ENSG00000170899	GSTA4	True	True
ENSG00000170903	MSANTD4	True	True
ENSG00000170906	NDUFA3	True	True
ENSG00000170909	OSCAR	True	True
ENSG00000170915	PAQR8	True	True
ENSG00000170917	NUDT6	True	True
ENSG00000170919	TPT1-AS1	True	True
ENSG00000170921	TANC2	True	True
ENSG00000170923	OR7G2	False	True
ENSG00000170935	NCBP2L	True	False
ENSG00000170946	DNAJC24	True	True
ENSG00000170948	MBD3L1	False	True
ENSG00000170949	ZNF160	True	True
ENSG00000170953	OR8B12	True	True
ENSG00000170954	ZNF415	True	True
ENSG00000170955	PRKCDBP	True	True
ENSG00000170959	DCDC1	True	True
ENSG00000170961	HAS2	True	True
ENSG00000170965	PLAC1	True	True
ENSG00000170989	S1PR1	True	True
ENSG00000171016	PYGO1	True	True
ENSG00000171017	LRRC8E	True	True
ENSG00000171033	PKIA	False	True
ENSG00000171044	XKR6	True	True
ENSG00000171045	TSNARE1	True	True
ENSG00000171049	FPR2	False	True
ENSG00000171051	FPR1	True	True
ENSG00000171055	FEZ2	True	True
ENSG00000171056	SOX7	True	True
ENSG00000171060	C8orf74	True	True
ENSG00000171067	C11orf24	True	True
ENSG00000171097	CCBL1	True	True
ENSG00000171100	MTM1	True	True
ENSG00000171103	TRMT61B	True	True
ENSG00000171105	INSR	True	True
ENSG00000171109	MFN1	True	True
ENSG00000171115	GIMAP8	True	True
ENSG00000171119	NRTN	True	True
ENSG00000171121	KCNMB3	True	True
ENSG00000171124	FUT3	True	True
ENSG00000171130	ATP6V0E2	True	True
ENSG00000171132	PRKCE	True	True
ENSG00000171135	JAGN1	True	True
ENSG00000171148	TADA3	True	True
ENSG00000171150	SOCS5	True	True
ENSG00000171155	C1GALT1C1	True	True
ENSG00000171159	C9orf16	True	True
ENSG00000171160	MORN4	True	True
ENSG00000171161	ZNF672	True	True
ENSG00000171163	ZNF692	True	True
ENSG00000171169	NAIF1	True	True
ENSG00000171174	RBKS	True	True
ENSG00000171189	GRIK1	True	True
ENSG00000171202	TMEM126A	True	True
ENSG00000171204	TMEM126B	True	True
ENSG00000171206	TRIM8	True	True
ENSG00000171208	NETO2	True	True
ENSG00000171217	CLDN20	True	True
ENSG00000171219	CDC42BPG	True	True
ENSG00000171222	SCAND1	True	True
ENSG00000171223	JUNB	True	True
ENSG00000171224	C10orf35	True	True
ENSG00000171227	TMEM37	True	True
ENSG00000171234	UGT2B7	True	True
ENSG00000171236	LRG1	True	True
ENSG00000171241	SHCBP1	True	True
ENSG00000171243	SOSTDC1	True	True
ENSG00000171246	NPTX1	False	True
ENSG00000171262	FAM98B	True	True
ENSG00000171282	RP11-1055B8.7	True	True
ENSG00000171291	ZNF439	True	True
ENSG00000171295	ZNF440	True	True
ENSG00000171298	GAA	True	True
ENSG00000171302	CANT1	True	True
ENSG00000171303	KCNK3	True	True
ENSG00000171307	ZDHHC16	True	True
ENSG00000171310	CHST11	True	True
ENSG00000171311	EXOSC1	True	True
ENSG00000171314	PGAM1	True	True
ENSG00000171316	CHD7	True	True
ENSG00000171320	ESCO2	True	True
ENSG00000171345	KRT19	True	True
ENSG00000171346	KRT15	True	True
ENSG00000171357	LURAP1	True	True
ENSG00000171365	CLCN5	True	True
ENSG00000171368	TPPP	True	True
ENSG00000171385	KCND3	True	True
ENSG00000171388	APLN	True	True
ENSG00000171401	KRT13	True	True
ENSG00000171402	XAGE3	True	True
ENSG00000171403	KRT9	True	True
ENSG00000171405	XAGE5	True	False
ENSG00000171408	PDE7B	True	True
ENSG00000171421	MRPL36	True	True
ENSG00000171425	ZNF581	True	True
ENSG00000171428	NAT1	True	True
ENSG00000171433	GLOD5	True	True
ENSG00000171435	KSR2	True	True
ENSG00000171443	ZNF524	True	True
ENSG00000171444	MCC	True	True
ENSG00000171446	KRT27	True	True
ENSG00000171448	ZBTB26	True	True
ENSG00000171450	CDK5R2	True	True
ENSG00000171451	DSEL	True	True
ENSG00000171453	POLR1C	True	True
ENSG00000171456	ASXL1	True	True
ENSG00000171462	DLK2	True	True
ENSG00000171466	ZNF562	True	True
ENSG00000171467	ZNF318	True	True
ENSG00000171469	ZNF561	True	True
ENSG00000171471	MAP1LC3B2	True	True
ENSG00000171475	WIPF2	True	True
ENSG00000171476	HOPX	True	True
ENSG00000171487	NLRP5	True	False
ENSG00000171488	LRRC8C	True	True
ENSG00000171490	RSL1D1	True	True
ENSG00000171492	LRRC8D	True	True
ENSG00000171497	PPID	True	True
ENSG00000171502	COL24A1	True	True
ENSG00000171503	ETFDH	True	True
ENSG00000171509	RXFP1	False	True
ENSG00000171517	LPAR3	True	True
ENSG00000171522	PTGER4	True	True
ENSG00000171530	TBCA	True	True
ENSG00000171532	NEUROD2	True	True
ENSG00000171540	OTP	True	True
ENSG00000171552	BCL2L1	True	True
ENSG00000171557	FGG	True	True
ENSG00000171560	FGA	True	True
ENSG00000171561	OR2AT4	True	True
ENSG00000171564	FGB	False	True
ENSG00000171566	PLRG1	True	True
ENSG00000171570	RAB4B-EGLN2	False	True
ENSG00000171574	ZNF584	True	True
ENSG00000171595	DNAI2	True	True
ENSG00000171596	NMUR1	True	True
ENSG00000171603	CLSTN1	True	True
ENSG00000171604	CXXC5	True	True
ENSG00000171606	ZNF274	True	True
ENSG00000171608	PIK3CD	True	True
ENSG00000171611	PTCRA	True	True
ENSG00000171612	SLC25A33	True	True
ENSG00000171617	ENC1	True	True
ENSG00000171621	SPSB1	True	True
ENSG00000171631	P2RY6	True	False
ENSG00000171634	BPTF	True	True
ENSG00000171643	S100Z	True	True
ENSG00000171649	ZIK1	True	True
ENSG00000171657	GPR82	True	True
ENSG00000171659	GPR34	True	True
ENSG00000171671	SHANK2-AS3	False	True
ENSG00000171680	PLEKHG5	True	True
ENSG00000171681	ATF7IP	True	True
ENSG00000171695	C20orf201	True	True
ENSG00000171700	RGS19	True	True
ENSG00000171703	TCEA2	True	True
ENSG00000171714	ANO5	True	True
ENSG00000171720	HDAC3	True	True
ENSG00000171722	C1orf111	True	True
ENSG00000171723	GPHN	True	True
ENSG00000171729	TMEM51	True	True
ENSG00000171735	CAMTA1	True	True
ENSG00000171747	LGALS4	True	True
ENSG00000171757	LRRC34	True	True
ENSG00000171759	PAH	True	True
ENSG00000171763	SPATA5L1	True	True
ENSG00000171766	GATM	True	True
ENSG00000171777	RASGRP4	True	True
ENSG00000171786	NHLH1	True	True
ENSG00000171790	SLFNL1	True	True
ENSG00000171791	BCL2	True	True
ENSG00000171792	RHNO1	True	True
ENSG00000171793	CTPS1	True	True
ENSG00000171794	UTF1	True	True
ENSG00000171798	KNDC1	False	True
ENSG00000171806	METTL18	True	True
ENSG00000171812	COL8A2	True	True
ENSG00000171813	PWWP2B	True	True
ENSG00000171817	ZNF540	True	True
ENSG00000171819	ANGPTL7	True	True
ENSG00000171823	FBXL14	True	True
ENSG00000171824	EXOSC10	True	True
ENSG00000171827	ZNF570	True	True
ENSG00000171840	NINJ2	True	True
ENSG00000171843	MLLT3	True	True
ENSG00000171847	FAM90A1	True	True
ENSG00000171848	RRM2	True	True
ENSG00000171853	TRAPPC12	True	True
ENSG00000171858	RPS21	True	True
ENSG00000171860	C3AR1	True	True
ENSG00000171861	RNMTL1	True	True
ENSG00000171862	PTEN	True	True
ENSG00000171863	RPS7	True	True
ENSG00000171865	RNASEH1	True	True
ENSG00000171867	PRNP	True	True
ENSG00000171872	KLF17	True	True
ENSG00000171873	ADRA1D	True	True
ENSG00000171877	FRMD5	True	True
ENSG00000171914	TLN2	True	True
ENSG00000171916	LGALS9C	True	True
ENSG00000171928	TVP23B	True	True
ENSG00000171931	FBXW10	False	True
ENSG00000171940	ZNF217	True	True
ENSG00000171944	OR52A5	False	True
ENSG00000171951	SCG2	True	True
ENSG00000171953	ATPAF2	True	True
ENSG00000171960	PPIH	True	True
ENSG00000171962	LRRC48	True	True
ENSG00000171970	ZNF57	True	True
ENSG00000171984	C20orf196	True	True
ENSG00000171988	JMJD1C	True	True
ENSG00000171989	LDHAL6B	True	True
ENSG00000171992	SYNPO	True	True
ENSG00000172000	ZNF556	True	True
ENSG00000172005	MAL	False	True
ENSG00000172006	ZNF554	True	True
ENSG00000172007	RAB33B	True	True
ENSG00000172009	THOP1	True	True
ENSG00000172014	ANKRD20A4	True	True
ENSG00000172037	LAMB2	True	True
ENSG00000172046	USP19	True	True
ENSG00000172053	QARS	True	True
ENSG00000172057	ORMDL3	True	True
ENSG00000172058	SERF1A	True	True
ENSG00000172059	KLF11	True	True
ENSG00000172061	LRRC15	True	True
ENSG00000172062	SMN1	True	True
ENSG00000172071	EIF2AK3	True	True
ENSG00000172073	TEX37	True	True
ENSG00000172081	MOB3A	True	True
ENSG00000172086	KRCC1	True	True
ENSG00000172113	NME6	True	True
ENSG00000172115	CYCS	True	True
ENSG00000172123	SLFN12	True	True
ENSG00000172137	CALB2	True	True
ENSG00000172159	FRMD3	True	True
ENSG00000172167	MTBP	True	True
ENSG00000172171	TEFM	True	True
ENSG00000172172	MRPL13	True	True
ENSG00000172175	MALT1	True	True
ENSG00000172183	ISG20	True	True
ENSG00000172197	MBOAT1	True	True
ENSG00000172209	GPR22	True	True
ENSG00000172215	CXCR6	True	True
ENSG00000172216	CEBPB	True	True
ENSG00000172232	AZU1	True	True
ENSG00000172236	TPSAB1	False	True
ENSG00000172239	PAIP1	True	True
ENSG00000172243	CLEC7A	True	True
ENSG00000172244	C5orf34	True	True
ENSG00000172247	C1QTNF4	True	False
ENSG00000172260	NEGR1	True	True
ENSG00000172262	ZNF131	True	True
ENSG00000172269	DPAGT1	True	True
ENSG00000172270	BSG	True	True
ENSG00000172273	HINFP	True	True
ENSG00000172292	CERS6	True	True
ENSG00000172301	COPRS	True	True
ENSG00000172315	TP53RK	True	True
ENSG00000172318	B3GALT1	True	True
ENSG00000172322	CLEC12A	True	True
ENSG00000172331	BPGM	True	True
ENSG00000172336	POP7	True	True
ENSG00000172339	ALG14	True	True
ENSG00000172340	SUCLG2	True	True
ENSG00000172345	STARD5	True	True
ENSG00000172346	CSDC2	True	True
ENSG00000172348	RCAN2	True	True
ENSG00000172349	IL16	True	True
ENSG00000172350	ABCG4	True	True
ENSG00000172354	GNB2	True	True
ENSG00000172361	CCDC11	True	True
ENSG00000172366	FAM195A	True	True
ENSG00000172367	PDZD3	True	False
ENSG00000172375	C2CD2L	True	True
ENSG00000172379	ARNT2	True	True
ENSG00000172380	GNG12	True	True
ENSG00000172382	PRSS27	True	True
ENSG00000172399	MYOZ2	True	True
ENSG00000172403	SYNPO2	True	True
ENSG00000172404	DNAJB7	True	True
ENSG00000172409	CLP1	True	True
ENSG00000172410	INSL5	True	False
ENSG00000172421	EFCAB3	False	True
ENSG00000172425	TTC36	True	True
ENSG00000172426	RSPH9	True	True
ENSG00000172428	MYEOV2	True	True
ENSG00000172432	GTPBP2	True	True
ENSG00000172456	FGGY	True	True
ENSG00000172458	IL17D	True	True
ENSG00000172465	TCEAL1	True	True
ENSG00000172466	ZNF24	True	True
ENSG00000172469	MANEA	True	True
ENSG00000172476	RAB40A	True	True
ENSG00000172478	C2orf54	True	True
ENSG00000172482	AGXT	True	False
ENSG00000172493	AFF1	True	True
ENSG00000172500	FIBP	True	True
ENSG00000172508	CARNS1	True	True
ENSG00000172530	BANP	True	True
ENSG00000172531	PPP1CA	True	True
ENSG00000172534	HCFC1	True	True
ENSG00000172538	FAM170B	True	True
ENSG00000172543	CTSW	True	True
ENSG00000172551	MUCL1	True	True
ENSG00000172568	FNDC9	False	True
ENSG00000172572	PDE3A	False	True
ENSG00000172575	RASGRP1	True	True
ENSG00000172578	KLHL6	True	True
ENSG00000172586	CHCHD1	True	True
ENSG00000172590	MRPL52	True	True
ENSG00000172594	SMPDL3A	True	True
ENSG00000172602	RND1	True	True
ENSG00000172613	RAD9A	True	True
ENSG00000172638	EFEMP2	True	True
ENSG00000172640	OR10AD1	True	False
ENSG00000172650	AGAP5	True	True
ENSG00000172653	C17orf66	False	True
ENSG00000172660	TAF15	True	True
ENSG00000172661	FAM21C	True	True
ENSG00000172663	TMEM134	True	True
ENSG00000172667	ZMAT3	True	True
ENSG00000172671	ZFAND4	True	True
ENSG00000172687	ZNF738	True	True
ENSG00000172689	MS4A10	True	True
ENSG00000172716	SLFN11	True	True
ENSG00000172717	FAM71D	True	True
