context	endpoint_category	collection	pathway	n_category_targets	n_universe_targets	n_pathway_targets_in_universe	n_overlap	overlap_targets	pvalue	claim_boundary	padj
HCC1143	middle	gobp	Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902099)	32	48	1	1	ARID1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Mitochondrial Membrane Potential (GO:0051881)	32	48	2	2	CDKN2A;PARK7	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	32	48	2	2	ARID1A;CDKN2A	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071)	32	48	1	1	ARID1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Myoblast Differentiation (GO:0045661)	32	48	1	1	ARID1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Myotube Differentiation (GO:0010830)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Neuron Apoptotic Process (GO:0043523)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Nucleocytoplasmic Transport (GO:0046822)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Nucleotide-Excision Repair (GO:2000819)	32	48	1	1	ARID1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Organelle Assembly (GO:1902115)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Osteoblast Differentiation (GO:0045667)	32	48	1	1	BMPR1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Peptidyl-Serine Phosphorylation (GO:0033135)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	32	48	3	3	MTDH;PARK7;XBP1	0.2867715078630897	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Phosphorylation (GO:0042325)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Primary Metabolic Process (GO:0080090)	32	48	2	1	ENY2	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Regulation of Programmed Cell Death (GO:0043067)	32	48	3	1	PRDX2	0.967622571692877	descriptive target-membership annotation only	0.973151843531122
HCC1143	middle	gobp	Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	32	48	1	1	TMF1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Acetylation (GO:1901983)	32	48	2	2	PARK7;XBP1	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Binding (GO:0043393)	32	48	1	1	PEX14	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Catabolic Process (GO:0042176)	32	48	1	1	TMF1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Export From Nucleus (GO:0046825)	32	48	2	2	CDKN2A;PARK7	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Import Into Nucleus (GO:0042306)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Localization to Nucleus (GO:1900180)	32	48	3	3	CDKN2A;LAMTOR5;PARK7	0.2867715078630897	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Phosphorylation (GO:0001932)	32	48	3	3	NPM1;PARK7;XBP1	0.2867715078630897	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Sumoylation (GO:0033233)	32	48	2	2	CDKN2A;PARK7	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Targeting (GO:1903533)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Targeting to Mitochondrion (GO:1903214)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Protein Ubiquitination (GO:0031396)	32	48	2	1	PARK7	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Regulation of Protein-Containing Complex Assembly (GO:0043254)	32	48	2	1	PARK7	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050)	32	48	2	2	CDKN2A;TMF1	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Response to External Stimulus (GO:0032101)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Signal Transduction by P53 Class Mediator (GO:1901796)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Small Molecule Metabolic Process (GO:0062012)	32	48	1	1	RORC	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Smooth Muscle Cell Apoptotic Process (GO:0034391)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Smooth Muscle Cell Migration (GO:0014910)	32	48	1	1	BMPR1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Sprouting Angiogenesis (GO:1903670)	32	48	1	1	SMAD1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Stem Cell Differentiation (GO:2000736)	32	48	1	1	BMPR1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Stem Cell Population Maintenance (GO:2000036)	32	48	1	1	ARID1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Steroid Metabolic Process (GO:0019218)	32	48	1	1	RORC	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Supramolecular Fiber Organization (GO:1902903)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Thymocyte Apoptotic Process (GO:0070243)	32	48	1	1	RORC	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Transcription by RNA Polymerase II (GO:0006357)	32	48	32	21	ARID1A;BMPR1A;CDKN2A;ENY2;ETV3;HDGF;KLF3;MIER1;MTDH;MYBL1;NCOA1;NPM1;PARK7;RORC;SMAD1;THRA;TMF1;UBP1;VEZF1;XBP1;ZBTB5	0.7021099300069755	descriptive target-membership annotation only	0.8425319160083706
HCC1143	middle	gobp	Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Translation (GO:0006417)	32	48	3	1	NPM1	0.967622571692877	descriptive target-membership annotation only	0.973151843531122
HCC1143	middle	gobp	Regulation of Translational Initiation (GO:0006446)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	32	48	1	1	PARK7	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Ubiquitin-Protein Transferase Activity (GO:0051438)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	32	48	2	2	BMPR1A;XBP1	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Vascular Wound Healing (GO:0061043)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Regulation of Viral Transcription (GO:0046782)	32	48	1	1	UBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Removal of Superoxide Radicals (GO:0019430)	32	48	2	2	PARK7;PRDX2	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to BMP (GO:0071772)	32	48	1	1	BMPR1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to UV (GO:0009411)	32	48	2	1	NPM1	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Response to Amino Acid (GO:0043200)	32	48	2	2	LAMTOR5;XBP1	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to Endoplasmic Reticulum Stress (GO:0034976)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to Glucose (GO:0009749)	32	48	2	1	XBP1	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Response to Hydrogen Peroxide (GO:0042542)	32	48	2	1	PARK7	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Response to Insulin (GO:0032868)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to Interleukin-4 (GO:0070670)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to Laminar Fluid Shear Stress (GO:0034616)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to Lipopolysaccharide (GO:0032496)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Response to Peptide Hormone (GO:0043434)	32	48	2	1	XBP1	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Response to Reactive Oxygen Species (GO:0000302)	32	48	2	1	PEX14	0.8936170212765957	descriptive target-membership annotation only	0.9212325875897004
HCC1143	middle	gobp	Response to Sterol (GO:0036314)	32	48	1	1	RORC	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Retinoic Acid Receptor Signaling Pathway (GO:0048384)	32	48	1	1	THRA	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Retrograde Transport, Endosome to Golgi (GO:0042147)	32	48	1	1	ERC1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribonucleoprotein Complex Biogenesis (GO:0022613)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribosomal Large Subunit Biogenesis (GO:0042273)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribosomal Large Subunit Export From Nucleus (GO:0000055)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribosomal Small Subunit Biogenesis (GO:0042274)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribosomal Small Subunit Export From Nucleus (GO:0000056)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribosome Assembly (GO:0042255)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Ribosome Biogenesis (GO:0042254)	32	48	1	1	NPM1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Small GTPase-mediated Signal Transduction (GO:0007264)	32	48	2	2	CDKN2A;PARK7	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Stem Cell Differentiation (GO:0048863)	32	48	2	2	BMPR1A;SMAD1	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Sterol Homeostasis (GO:0055092)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Superoxide Metabolic Process (GO:0006801)	32	48	2	2	PARK7;PRDX2	0.4397163120567375	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Supramolecular Fiber Organization (GO:0097435)	32	48	1	1	CDKN2A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Transcription by RNA Polymerase II (GO:0006366)	32	48	3	3	NCOA1;THRA;XBP1	0.2867715078630897	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	32	48	1	1	ARID1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	32	48	3	2	BMPR1A;SMAD1	0.7456059204440333	descriptive target-membership annotation only	0.8558259260748905
HCC1143	middle	gobp	Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	32	48	3	2	BMPR1A;SMAD1	0.7456059204440333	descriptive target-membership annotation only	0.8558259260748905
HCC1143	middle	gobp	Tricuspid Valve Development (GO:0003175)	32	48	1	1	BMPR1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Tricuspid Valve Morphogenesis (GO:0003186)	32	48	1	1	BMPR1A	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
HCC1143	middle	gobp	Triglyceride Homeostasis (GO:0070328)	32	48	1	1	XBP1	0.6666666666666666	descriptive target-membership annotation only	0.8091954022988506
